season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2019,REG,2,Frank Gore,RB,BUF,3.501764706,78.94736842,2.467578947,19,68,54.94678081,13.05321919,3.578947368,0.687011537,0.526315789,1,00-0023500,Frank,Gore,20,F.Gore
2019,REG,2,Matt Breida,RB,SF,2.624876033,41.66666667,2.98025,12,121,88.89489752,32.10510248,10.08333333,2.675425206,0.5,0,00-0033308,Matthew,Breida,22,M.Breida
2019,REG,3,Le'Veon Bell,RB,NYJ,6.986285714,16.66666667,2.853888889,18,35,45.3896508,-8.389650803,1.944444444,-0.493508871,0.352941176,0,00-0030496,Le'Veon,Bell,26,L.Bell
2019,REG,3,Derrick Henry,RB,TEN,7.166136364,23.52941176,3.288117647,17,44,52.16326475,-8.163264752,2.588235294,-0.480192044,0.529411765,1,00-0032764,Derrick,Henry,22,D.Henry
2019,REG,3,Frank Gore,RB,BUF,2.828947368,57.14285714,2.514,14,76,59.63550274,16.36449726,5.428571429,1.168892662,0.428571429,1,00-0023500,Frank,Gore,20,F.Gore
2019,REG,3,Devonta Freeman,RB,ATL,2.932954545,31.25,2.816125,16,88,76.71513877,11.28486123,5.5,0.705303827,0.375,0,00-0031285,Devonta,Freeman,24,D.Freeman
2019,REG,3,Jamaal Williams,RB,GB,3.907457627,8.333333333,2.731083333,12,59,53.80722727,5.192772733,4.916666667,0.432731061,0.416666667,0,00-0033948,Jamaal,Williams,30,J.Williams
2019,REG,3,Mark Ingram,RB,BAL,2.760970874,31.25,2.623875,16,103,71.18179718,31.81820282,6.4375,1.988637676,0.6875,3,00-0027966,Mark,Ingram,21,M.Ingram
2019,REG,3,Tony Pollard,RB,DAL,2.790291262,0,2.943846154,13,103,69.94726307,33.05273693,7.923076923,2.542518225,0.615384615,1,00-0035261,Tony,Pollard,20,T.Pollard
2019,REG,3,Miles Sanders,RB,PHI,4.212830189,0,2.963153846,13,53,68.95502272,-15.95502272,4.076923077,-1.22730944,0.230769231,0,00-0035243,Miles,Sanders,26,M.Sanders
2019,REG,3,Jordan Howard,RB,PHI,4.18027027,9.090909091,2.589363636,11,37,46.04407851,-9.044078513,3.363636364,-0.822188956,0.363636364,1,00-0032780,Jordan,Howard,24,J.Howard
2019,REG,3,Leonard Fournette,RB,JAX,4.203636364,40,2.853333333,15,66,40.61334541,25.38665459,4.4,1.69244364,0.133333333,0,00-0033856,Leonard,Fournette,27,L.Fournette
2019,REG,3,Kenyan Drake,RB,MIA,4.572631579,8.333333333,2.594416667,12,38,45.01291486,-7.012914861,3.166666667,-0.584409572,0.25,0,00-0033118,Kenyan,Drake,32,K.Drake
2019,REG,3,Matt Breida,RB,SF,4.411029412,0,2.724214286,14,68,80.48611884,-12.48611884,4.857142857,-0.891865631,0.285714286,0,00-0033308,Matthew,Breida,22,M.Breida
2019,REG,3,Chris Carson,RB,SEA,4.520769231,13.33333333,2.807533333,15,52,54.09222777,-2.09222777,3.466666667,-0.139481851,0.266666667,0,00-0033594,Christopher,Carson,32,C.Carson
2019,REG,3,Todd Gurley,RB,LAR,5.135581395,7.142857143,2.861428571,14,43,66.72385942,-23.72385942,3.071428571,-1.694561387,0.214285714,0,00-0032241,Todd Gurley II,Gurley,30,T.Gurley
2019,REG,3,Alvin Kamara,RB,NO,3.709275362,37.5,2.7115625,16,69,86.30734472,-17.30734472,4.3125,-1.081709045,0.3125,1,00-0033906,Alvin,Kamara,41,A.Kamara
2019,REG,3,Marlon Mack,RB,IND,4.151621622,50,3.0914375,16,74,41.95864574,32.04135426,4.625,2.002584641,0.5625,1,00-0033951,Marlon,Mack,25,M.Mack
2019,REG,3,Adrian Peterson,RB,WAS,4.301621622,16.66666667,2.740916667,12,37,51.34764829,-14.34764829,3.083333333,-1.195637357,0.416666667,0,00-0025394,Adrian,Peterson,26,A.Peterson
2019,REG,3,Kerryon Johnson,RB,DET,6.551111111,60,2.8605,20,36,50.73906768,-14.73906768,1.8,-0.736953384,0.3,1,00-0034349,Kerryon,Johnson,33,K.Johnson
2019,REG,3,Alexander Mattison,RB,MIN,3.803448276,8.333333333,2.593416667,12,58,44.76840961,13.23159039,4.833333333,1.102632532,0.333333333,1,00-0034972,Alexander,Mattison,25,A.Mattison
2019,REG,3,Raheem Mostert,RB,SF,2.798860759,0,2.3675,12,79,72.26131096,6.738689043,6.583333333,0.56155742,0.5,0,00-0031687,Dominique,Mostert,31,R.Mostert
2019,REG,3,Carlos Hyde,RB,HOU,8.089473684,0,3.1054,10,19,35.54212743,-16.54212743,1.9,-1.654212743,0.3,1,00-0031045,Carlos,Hyde,23,C.Hyde
2019,REG,3,James Conner,RB,PIT,4.083255814,7.692307692,2.687923077,13,43,50.72187922,-7.721879223,3.307692308,-0.593990709,0.461538462,0,00-0033553,James,Conner,30,J.Conner
2019,REG,3,Christian McCaffrey,RB,CAR,2.429215686,33.33333333,2.683708333,24,153,86.34960851,66.65039149,6.375,2.777099645,0.5,1,00-0033280,Christian,McCaffrey,22,C.McCaffrey
2019,REG,3,David Johnson,RB,ARI,3.948108108,0,2.682181818,11,37,40.08844755,-5.088447553,3.363636364,-0.508844755,0.3,0,00-0032187,David,Johnson,31,D.Johnson
2019,REG,3,David Montgomery,RB,CHI,3.28238806,46.15384615,2.575461538,13,67,55.03603353,11.96396647,5.153846154,0.920305113,0.307692308,0,00-0035685,David,Montgomery,32,D.Montgomery
2019,REG,3,Ezekiel Elliott,RB,DAL,2.78312,0,2.590842105,19,125,100.7891662,24.21083381,6.578947368,1.274254411,0.526315789,0,00-0033045,Ezekiel,Elliott,21,E.Elliott
2019,REG,3,Joe Mixon,HB,CIN,4.135333333,0,2.8454,15,60,58.98276761,1.017232387,4,0.067815492,0.4,0,00-0033897,Joe,Mixon,28,J.Mixon
2019,REG,3,Nick Chubb,RB,CLE,3.653541667,4.347826087,2.682565217,23,96,91.42880565,4.57119435,4.173913043,0.19874758,0.434782609,0,00-0034791,Nicholas,Chubb,24,N.Chubb
2019,REG,3,Peyton Barber,RB,TB,3.55,7.692307692,2.525538462,13,48,53.80671988,-5.806719877,3.692307692,-0.44667076,0.230769231,0,00-0032741,Kenneth,Barber,25,P.Barber
2019,REG,3,Phillip Lindsay,RB,DEN,3.752345679,0,2.756714286,21,81,89.75293399,-8.752933995,3.857142857,-0.416806381,0.333333333,2,00-0034109,Phillip,Lindsay,30,P.Lindsay
2019,REG,3,Ronald Jones,RB,TB,2.699125,35.71428571,2.334785714,14,80,71.1586812,8.841318796,5.714285714,0.631522771,0.357142857,0,00-0034816,Ronald,Jones,27,R.Jones
2019,REG,3,Aaron Jones,RB,GB,9.992631579,10,3.0315,10,19,38.87805672,-19.87805672,1.9,-1.987805672,0.4,2,00-0033293,Aaron,Jones,33,A.Jones
2019,REG,3,Royce Freeman,RB,DEN,4.812698413,6.666666667,3.013733333,15,63,67.07273286,-4.072732858,4.2,-0.271515524,0.4,0,00-0034838,Royce,Freeman,28,R.Freeman
2019,REG,3,Rex Burkhead,RB,NE,3.082553191,0,2.511909091,11,47,59.81426781,-12.81426781,4.272727273,-1.164933437,0.181818182,1,00-0030288,Michael,Burkhead,34,R.Burkhead
2019,REG,3,Dalvin Cook,RB,MIN,3.198454545,18.75,2.663375,16,110,82.21839302,27.78160698,6.875,1.736350436,0.625,1,00-0033893,Dalvin,Cook,33,D.Cook
2019,REG,3,Josh Jacobs,RB,LV,3.274318182,30,2.4645,10,44,45.53276619,-1.532766187,4.4,-0.153276619,0.5,0,00-0035700,Joshua,Jacobs,28,J.Jacobs
2019,REG,4,Nick Chubb,RB,CLE,2.982242424,10,2.9668,20,165,77.89817758,87.10182242,8.25,4.355091121,0.45,3,00-0034791,Nicholas,Chubb,24,N.Chubb
2019,REG,4,Jordan Howard,RB,PHI,2.955172414,0,2.6832,15,87,71.93587455,15.06412545,5.8,1.00427503,0.533333333,2,00-0032780,Jordan,Howard,24,J.Howard
2019,REG,4,Alvin Kamara,RB,NO,4.253333333,11.76470588,2.580705882,17,69,79.28152374,-10.28152374,4.058823529,-0.604795514,0.294117647,0,00-0033906,Alvin,Kamara,41,A.Kamara
2019,REG,4,Kerryon Johnson,RB,DET,3.66664,7.692307692,2.626884615,26,125,128.022458,-3.022457989,4.807692308,-0.116248384,0.423076923,0,00-0034349,Kerryon,Johnson,33,K.Johnson
2019,REG,4,Ronald Jones,RB,TB,4.915,42.10526316,2.666315789,19,70,62.43719127,7.562808728,3.684210526,0.398042565,0.421052632,1,00-0034816,Ronald,Jones,27,R.Jones
2019,REG,4,Aaron Jones,RB,GB,9.660952381,30.76923077,3.042615385,13,21,34.55516191,-13.55516191,1.615384615,-1.042704762,0.384615385,1,00-0033293,Aaron,Jones,33,A.Jones
2019,REG,4,James Conner,RB,PIT,3.673095238,10,2.7535,10,42,51.76491482,-9.76491482,4.2,-0.976491482,0.2,0,00-0033553,James,Conner,30,J.Conner
2019,REG,4,Derrick Henry,RB,TEN,4.0235,74.07407407,2.881777778,27,100,76.15354518,8.846454824,3.703703704,0.340248262,0.461538462,0,00-0032764,Derrick,Henry,22,D.Henry
2019,REG,4,Jaylen Samuels,RB,PIT,4.611538462,40,2.7159,10,26,23.00239523,-12.00239523,2.6,-2.000399204,0.333333333,1,00-0034331,Jaylen,Samuels,38,J.Samuels
2019,REG,4,David Johnson,RB,ARI,3.6815,9.090909091,2.666363636,11,40,52.86089619,-12.86089619,3.636363636,-1.169172381,0.272727273,0,00-0032187,David,Johnson,31,D.Johnson
2019,REG,4,Sony Michel,RB,NE,4.714603175,52.94117647,3.088647059,17,63,63.95391908,-0.953919084,3.705882353,-0.056112887,0.352941176,0,00-0034845,Sony,Michel,26,S.Michel
2019,REG,4,Adrian Peterson,RB,WAS,5.588214286,27.27272727,2.634727273,11,28,43.56443172,-15.56443172,2.545454545,-1.414948338,0.181818182,0,00-0025394,Adrian,Peterson,26,A.Peterson
2019,REG,4,Marlon Mack,RB,IND,5.171025641,18.18181818,2.832181818,11,39,33.40091605,5.599083947,3.545454545,0.509007632,0.454545455,0,00-0033951,Marlon,Mack,25,M.Mack
2019,REG,4,Frank Gore,RB,BUF,2.439633028,17.64705882,2.551705882,17,109,65.82122152,43.17877848,6.411764706,2.539928146,0.294117647,0,00-0023500,Frank,Gore,20,F.Gore
2019,REG,4,David Montgomery,RB,CHI,5.847358491,28.57142857,2.846666667,21,53,76.79369658,-23.79369658,2.523809524,-1.133033171,0.285714286,0,00-0035685,David,Montgomery,32,D.Montgomery
2019,REG,4,LeSean McCoy,RB,KC,3.391428571,0,2.512727273,11,56,47.29855937,8.701440632,5.090909091,0.791040057,0.272727273,1,00-0027029,LeSean,McCoy,25,L.McCoy
2019,REG,4,Jon Hilliman,RB,NYG,3.42030303,40,2.4049,10,33,46.34364138,-13.34364138,3.3,-1.334364138,0.1,0,00-0035013,Jonathan,Hilliman,28,J.Hilliman
2019,REG,4,Austin Ekeler,RB,LAC,5.067166667,27.77777778,3.062611111,18,60,59.25409034,0.745909658,3.333333333,0.041439425,0.444444444,1,00-0033699,Austin,Ekeler,30,A.Ekeler
2019,REG,4,Miles Sanders,RB,PHI,3.243888889,0,3.048090909,11,72,69.08078947,2.919210532,6.545454545,0.265382776,0.363636364,0,00-0035243,Miles,Sanders,26,M.Sanders
2019,REG,4,Carlos Hyde,RB,HOU,3.147068966,25,2.855166667,12,58,30.03973261,2.960267395,4.833333333,0.269115218,0.636363636,0,00-0031045,Carlos,Hyde,23,C.Hyde
2019,REG,4,Mark Ingram,RB,BAL,2.855774648,8.333333333,2.486,12,71,61.86681244,9.133187563,5.916666667,0.761098964,0.583333333,0,00-0027966,Mark,Ingram,21,M.Ingram
2019,REG,4,Troymaine Pope,RB,LAC,8.2845,40,3.2368,10,20,24.76050572,-4.760505725,2,-0.476050572,0.4,0,00-0033164,Troymaine,Pope,35,T.Pope
2019,REG,4,Dalvin Cook,RB,MIN,6.496571429,35.71428571,3.010142857,14,35,61.97967539,-26.97967539,2.5,-1.927119671,0.142857143,1,00-0033893,Dalvin,Cook,33,D.Cook
2019,REG,4,Devonta Freeman,RB,ATL,5.846071429,16.66666667,2.8215,12,28,47.911964,-19.911964,2.333333333,-1.659330333,0.25,0,00-0031285,Devonta,Freeman,24,D.Freeman
2019,REG,4,Joe Mixon,HB,CIN,3.653548387,0,2.7604,15,62,72.71119899,-10.71119899,4.133333333,-0.714079933,0.333333333,0,00-0033897,Joe,Mixon,28,J.Mixon
2019,REG,4,Christian McCaffrey,RB,CAR,4.537204301,14.81481481,2.765555556,27,93,116.4939432,-23.49394316,3.444444444,-0.870146043,0.296296296,1,00-0033280,Christian,McCaffrey,22,C.McCaffrey
2019,REG,4,Chris Carson,RB,SEA,3.995865385,31.81818182,2.9425,22,104,90.56164278,13.43835722,4.727272727,0.610834419,0.590909091,0,00-0033594,Christopher,Carson,32,C.Carson
2019,REG,4,Wayne Gallman,RB,NYG,3.766190476,44.44444444,2.518722222,18,63,83.60231369,-20.60231369,3.5,-1.144572983,0.388888889,1,00-0033950,Wayne,Gallman,22,W.Gallman Jr
2019,REG,4,Leonard Fournette,RB,JAX,2.574444444,24.13793103,2.709172414,29,225,120.6121166,103.3878834,7.75862069,3.692424408,0.464285714,0,00-0033856,Leonard,Fournette,27,L.Fournette
2019,REG,4,Josh Jacobs,RB,LV,3.743417722,0,2.761823529,17,79,65.88920515,13.11079485,4.647058824,0.771223226,0.352941176,0,00-0035700,Joshua,Jacobs,28,J.Jacobs
2019,REG,4,Ezekiel Elliott,RB,DAL,6.339714286,11.11111111,2.6905,18,35,52.88611785,-17.88611785,1.944444444,-0.993673214,0.222222222,1,00-0033045,Ezekiel,Elliott,21,E.Elliott
2019,REG,5,Dalvin Cook,RB,MIN,3.668636364,19.04761905,3.236190476,21,132,97.92731123,34.07268877,6.285714286,1.622508989,0.285714286,0,00-0033893,Dalvin,Cook,33,D.Cook
2019,REG,5,Jordan Howard,RB,PHI,3.183225806,15.38461538,2.983153846,13,62,64.23037963,-2.230379631,4.769230769,-0.171567664,0.461538462,1,00-0032780,Jordan,Howard,24,J.Howard
2019,REG,5,Marlon Mack,RB,IND,3.516666667,6.896551724,2.963034483,29,132,119.8734149,12.12658508,4.551724138,0.418158106,0.413793103,0,00-0033951,Marlon,Mack,25,M.Mack
2019,REG,5,James Conner,RB,PIT,3.45,7.142857143,2.647857143,14,55,44.4085633,10.5914367,3.928571429,0.756531193,0.5,1,00-0033553,James,Conner,30,J.Conner
2019,REG,5,Josh Jacobs,RB,LV,3.523821138,19.23076923,2.363692308,26,123,108.3103244,14.68967564,4.730769231,0.564987525,0.461538462,2,00-0035700,Joshua,Jacobs,28,J.Jacobs
2019,REG,5,Le'Veon Bell,RB,NYJ,4.761860465,66.66666667,3.133133333,15,43,39.67862228,3.321377719,2.866666667,0.221425181,0.333333333,0,00-0030496,Le'Veon,Bell,26,L.Bell
2019,REG,5,Alvin Kamara,RB,NO,4.903870968,6.25,3.0929375,16,62,55.86385083,3.136149172,3.875,0.209076611,0.333333333,0,00-0033906,Alvin,Kamara,41,A.Kamara
2019,REG,5,Devonta Freeman,RB,ATL,6.132333333,0,3.082727273,11,30,44.21976292,-14.21976292,2.727272727,-1.29270572,0.090909091,0,00-0031285,Devonta,Freeman,24,D.Freeman
2019,REG,5,Royce Freeman,RB,DEN,3.495737705,0,2.703538462,13,61,61.93606186,-0.936061861,4.692307692,-0.072004759,0.384615385,0,00-0034838,Royce,Freeman,28,R.Freeman
2019,REG,5,Nick Chubb,RB,CLE,3.112298851,12.5,2.7860625,16,87,73.71122169,13.28877831,5.4375,0.830548644,0.375,0,00-0034791,Nicholas,Chubb,24,N.Chubb
2019,REG,5,Melvin Gordon,RB,LAC,5.265483871,8.333333333,2.816416667,12,31,54.54701669,-23.54701669,2.583333333,-1.96225139,0.166666667,0,00-0032144,Melvin,Gordon,25,M.Gordon
2019,REG,5,Chris Carson,RB,SEA,3.915084746,37.03703704,2.957148148,27,118,101.8819684,16.11803156,4.37037037,0.596964132,0.481481481,0,00-0033594,Christopher,Carson,32,C.Carson
2019,REG,5,Todd Gurley,RB,LAR,4.502156863,20,2.9382,15,51,65.4081469,-14.4081469,3.4,-0.960543127,0.4,2,00-0032241,Todd Gurley II,Gurley,30,T.Gurley
2019,REG,5,Frank Gore,RB,BUF,3.436,42.85714286,2.524357143,14,60,71.7249381,-11.7249381,4.285714286,-0.837495579,0.428571429,0,00-0023500,Frank,Gore,20,F.Gore
2019,REG,5,Carlos Hyde,RB,HOU,4.655666667,47.61904762,2.497857143,21,60,66.22982891,-6.229828914,2.857142857,-0.29665852,0.428571429,1,00-0031045,Carlos,Hyde,23,C.Hyde
2019,REG,5,Joe Mixon,HB,CIN,3.014408602,15.78947368,2.586526316,19,93,91.64582779,1.354172207,4.894736842,0.071272221,0.421052632,0,00-0033897,Joe,Mixon,28,J.Mixon
2019,REG,5,Derrick Henry,RB,TEN,4.235128205,30,2.56575,20,78,64.92936407,12.07063593,3.9,0.670590885,0.333333333,1,00-0032764,Derrick,Henry,22,D.Henry
2019,REG,5,Matt Breida,RB,SF,2.556491228,45.45454545,3.226545455,11,114,50.90714391,63.09285609,10.36363636,5.73571419,0.363636364,1,00-0033308,Matthew,Breida,22,M.Breida
2019,REG,5,Mark Ingram,RB,BAL,5.886818182,15.78947368,3.077105263,19,44,73.60419576,-33.60419576,2.315789474,-1.866899764,0.111111111,1,00-0027966,Mark,Ingram,21,M.Ingram
2019,REG,5,Tevin Coleman,RB,SF,3.389896907,37.5,2.8149375,16,97,66.7686305,30.2313695,6.0625,1.889460594,0.6875,1,00-0032058,Tevin,Coleman,26,T.Coleman
2019,REG,5,Ezekiel Elliott,RB,DAL,3.337580645,16.66666667,2.829166667,12,62,39.97563519,22.02436481,5.166666667,1.835363734,0.666666667,1,00-0033045,Ezekiel,Elliott,21,E.Elliott
2019,REG,5,Phillip Lindsay,RB,DEN,2.775175439,0,2.918866667,15,114,76.18772975,37.81227025,7.6,2.520818016,0.466666667,1,00-0034109,Phillip,Lindsay,30,P.Lindsay
2019,REG,5,Sony Michel,RB,NE,3.027802198,68.75,2.44925,16,91,82.86962862,8.130371382,5.6875,0.508148211,0.375,1,00-0034845,Sony,Michel,26,S.Michel
2019,REG,5,Leonard Fournette,RB,JAX,3.352037037,56.52173913,2.763478261,23,108,109.9154431,-1.915443095,4.695652174,-0.083280135,0.217391304,1,00-0033856,Leonard,Fournette,27,L.Fournette
2019,REG,5,David Montgomery,RB,CHI,5.0656,27.27272727,2.474818182,11,25,36.09983879,-11.09983879,2.272727273,-1.009076253,0.363636364,1,00-0035685,David,Montgomery,32,D.Montgomery
2019,REG,5,Aaron Jones,RB,GB,3.82635514,31.57894737,3.074631579,19,107,71.21331574,20.78668426,5.631578947,1.154815792,0.611111111,4,00-0033293,Aaron,Jones,33,A.Jones
2019,REG,5,Christian McCaffrey,RB,CAR,2.254204545,10.52631579,2.424473684,19,176,68.67237102,107.327629,9.263157895,5.648822578,0.578947368,2,00-0033280,Christian,McCaffrey,22,C.McCaffrey
2019,REG,5,David Johnson,RB,ARI,3.686483516,0,2.903823529,17,91,96.18835258,-5.188352584,5.352941176,-0.305197211,0.294117647,0,00-0032187,David,Johnson,31,D.Johnson
2019,REG,6,Chris Carson,RB,SEA,3.543387097,33.33333333,3.012291667,24,124,82.59018153,41.40981847,5.166666667,1.725409103,0.5,1,00-0033594,Christopher,Carson,32,C.Carson
2019,REG,6,Nick Chubb,RB,CLE,3.105081967,35,3.2149,20,122,67.8780358,54.1219642,6.1,2.70609821,0.45,2,00-0034791,Nicholas,Chubb,24,N.Chubb
2019,REG,6,Mark Ingram,RB,BAL,3.853076923,15.38461538,2.557076923,13,52,51.40037855,-0.400378545,4,-0.033364879,0.333333333,1,00-0027966,Mark,Ingram,21,M.Ingram
2019,REG,6,Kenyan Drake,RB,MIA,4.34875,30,2.7443,10,40,51.74177726,-11.74177726,4,-1.174177726,0.5,0,00-0033118,Kenyan,Drake,32,K.Drake
2019,REG,6,Alexander Mattison,RB,MIN,4.238888889,85.71428571,2.5675,14,63,35.92224725,27.07775275,4.5,1.934125196,0.5,0,00-0034972,Alexander,Mattison,25,A.Mattison
2019,REG,6,Kerryon Johnson,RB,DET,4.820588235,23.07692308,2.651692308,13,34,46.9050246,-12.9050246,2.615384615,-0.9926942,0.384615385,1,00-0034349,Kerryon,Johnson,33,K.Johnson
2019,REG,6,Devonta Freeman,RB,ATL,3.736818182,31.57894737,2.738315789,19,88,117.7942918,-29.79429183,4.631578947,-1.568120623,0.263157895,0,00-0031285,Devonta,Freeman,24,D.Freeman
2019,REG,6,Ezekiel Elliott,RB,DAL,4.097904762,3.571428571,2.863142857,28,105,128.1119543,-23.11195425,3.75,-0.825426938,0.535714286,1,00-0033045,Ezekiel,Elliott,21,E.Elliott
2019,REG,6,Malcolm Brown,RB,LAR,4.1265,27.27272727,2.603363636,11,40,35.35951609,4.64048391,3.636363636,0.421862174,0.454545455,0,00-0031806,Malcolm,Brown,34,M.Brown
2019,REG,6,Dalvin Cook,RB,MIN,6.321707317,37.5,2.675625,16,41,55.3042246,-14.3042246,2.5625,-0.894014038,0.4375,1,00-0033893,Dalvin,Cook,33,D.Cook
2019,REG,6,Aaron Jones,RB,GB,3.977234043,9.090909091,2.482636364,11,47,62.72992149,-15.72992149,4.272727273,-1.429992863,0.181818182,0,00-0033293,Aaron,Jones,33,A.Jones
2019,REG,6,Carlos Hyde,RB,HOU,3.445603448,7.692307692,2.608115385,26,116,111.156706,4.843294043,4.461538462,0.18628054,0.269230769,1,00-0031045,Carlos,Hyde,23,C.Hyde
2019,REG,6,Jordan Howard,RB,PHI,3.858571429,0,2.654538462,13,49,57.57015088,-8.570150877,3.769230769,-0.659242375,0.461538462,0,00-0032780,Jordan,Howard,24,J.Howard
2019,REG,6,Phillip Lindsay,RB,DEN,3.668,33.33333333,2.644933333,15,70,51.72217171,18.27782829,4.666666667,1.218521886,0.4,1,00-0034109,Phillip,Lindsay,30,P.Lindsay
2019,REG,6,Jamaal Williams,RB,GB,2.327980769,7.142857143,2.337357143,14,104,66.39785582,37.60214418,7.428571429,2.685867441,0.642857143,0,00-0033948,Jamaal,Williams,30,J.Williams
2019,REG,6,Matt Breida,RB,SF,6.843611111,15.38461538,2.916230769,13,36,49.15741703,-13.15741703,2.769230769,-1.012109003,0.461538462,0,00-0033308,Matthew,Breida,22,M.Breida
2019,REG,6,Sony Michel,RB,NE,4.087674419,18.18181818,2.915454545,22,86,90.64585663,-4.645856632,3.909090909,-0.211175301,0.318181818,0,00-0034845,Sony,Michel,26,S.Michel
2019,REG,6,Derrick Henry,RB,TEN,7.92,20,3.001285714,15,28,50.29459531,-22.29459531,1.866666667,-1.486306354,0.266666667,0,00-0032764,Derrick,Henry,22,D.Henry
2019,REG,6,Jon Hilliman,RB,NYG,3.536578947,36.36363636,2.614636364,11,38,48.15318762,-10.15318762,3.454545455,-0.923017056,0.272727273,0,00-0035013,Jonathan,Hilliman,28,J.Hilliman
2019,REG,6,Christian McCaffrey,RB,CAR,9.768709677,13.63636364,2.761136364,22,31,70.84930586,-39.84930586,1.409090909,-1.811332085,0.272727273,1,00-0033280,Christian,McCaffrey,22,C.McCaffrey
2019,REG,6,Leonard Fournette,RB,JAX,4.173055556,25,2.538,20,72,84.2906521,-12.2906521,3.6,-0.614532605,0.2,0,00-0033856,Leonard,Fournette,27,L.Fournette
